id,city_name,latitude,longitude,country_code
9855,Lebeau,30.731111,-91.976944,USA
9856,Leblanc,30.508889,-92.948889,USA
9857,Lecompte,31.106032,-92.389031,USA
9858,Leesville,31.144292,-93.223957,USA
9859,Lena,31.418481,-92.77185,USA
9860,Leonville,30.470278,-91.978333,USA
9861,Lettsworth,30.932394,-91.740252,USA
9862,Libuse,31.353889,-92.333333,USA
9863,Lillie,32.952931,-92.685769,USA
9864,Lisbon,32.845196,-92.88781,USA
9865,Livingston,30.474107,-90.767339,USA
9866,Livonia,30.552353,-91.533219,USA
9867,Lockport,29.603493,-90.490614,USA
9868,Logansport,31.994327,-93.962733,USA
9869,Longleaf,31.006389,-92.5525,USA
9870,Longstreet,32.0975,-93.951944,USA
9871,Longville,30.579992,-93.254806,USA
9872,Loranger,30.588407,-90.356723,USA
9873,Loreauville,30.068276,-91.659571,USA
9874,Lottie,30.503947,-91.71053,USA
9875,Luling,29.925116,-90.369261,USA
9876,Lutcher,30.044679,-90.70084,USA
9877,Lydia,29.919167,-91.795278,USA
9878,Madisonville,30.428743,-90.177282,USA
9879,Mamou,30.649648,-92.419646,USA
9880,Mandeville,30.386096,-90.076846,USA
9881,Mangham,32.333114,-91.797607,USA
9882,Mansfield,32.023863,-93.698045,USA
9883,Mansura,31.061466,-92.054333,USA
9884,Many,31.58508,-93.464113,USA
9885,Maringouin,30.482292,-91.516816,USA
9886,Marion,32.888155,-92.25706,USA
9887,Marksville,31.139614,-92.083145,USA
9888,Marrero,29.859756,-90.110462,USA
9889,Marthaville,31.772583,-93.395428,USA
9890,Mathews,29.681982,-90.494914,USA
9891,Maurepas,30.271587,-90.704255,USA
9892,Maurice,30.07215,-92.107035,USA
9893,Melrose,31.598611,-92.966944,USA
9894,Melville,30.662643,-91.75649,USA
9895,Mer Rouge,32.77176,-91.771643,USA
9896,Meraux,29.933494,-89.921433,USA
9897,Mermentau,30.189722,-92.5825,USA
9898,Merryville,30.770145,-93.530734,USA
9899,Metairie,29.987138,-90.169513,USA
9900,Milton,30.103611,-92.076389,USA
9901,Minden,32.632281,-93.288587,USA
9902,Mittie,30.678812,-92.932056,USA
9903,Monroe,32.528551,-92.106104,USA
9904,Montegut,29.474366,-90.543952,USA
9905,Monterey,31.440287,-91.734455,USA
9906,Montgomery,31.667388,-92.841178,USA
9907,Mooringsport,32.66258,-93.973018,USA
9908,Mora,31.333927,-92.888915,USA
9909,Moreauville,31.036766,-91.981814,USA
9910,Morgan City,29.723937,-91.116497,USA
9911,Morganza,30.724491,-91.595935,USA
9912,Morrow,30.824887,-92.040781,USA
9913,Morse,30.143437,-92.463153,USA
9914,Mount Airy,30.051111,-90.637778,USA
9915,Mount Hermon,30.953619,-90.276886,USA
9916,Napoleonville,29.92884,-91.026608,USA
9917,Natalbany,30.546111,-90.484722,USA
9918,Natchez,31.661502,-93.024117,USA
9919,Natchitoches,31.761688,-93.091572,USA
9920,Negreet,31.469167,-93.574722,USA
9921,New Iberia,30.001027,-91.819959,USA
9922,New Orleans,29.963071,-90.160953,USA
9923,New Orleans,29.960484,-90.075301,USA
9924,New Roads,30.701356,-91.442124,USA
9925,New Sarpy,29.977778,-90.387778,USA
9926,Newellton,32.065621,-91.257771,USA
9927,Newllano,31.069396,-93.287899,USA
9928,Noble,31.693849,-93.716679,USA
9929,Norco,30.005706,-90.419796,USA
9930,Norwood,30.951772,-91.062871,USA
9931,Oak Grove,32.872258,-91.412905,USA
9932,Oak Ridge,32.624317,-91.761785,USA
9933,Oakdale,30.817173,-92.663964,USA
9934,Oberlin,30.6162,-92.752672,USA
9935,Oil City,32.745107,-93.983844,USA
9936,Olla,31.87339,-92.22139,USA
9937,Opelousas,30.51442,-92.089668,USA
9938,Oscar,30.598759,-91.48458,USA
9939,Otis,31.226442,-92.744478,USA
9940,Paincourtville,29.99,-91.055,USA
9941,Palmetto,30.706543,-91.911384,USA
9942,Paradis,29.877033,-90.435246,USA
9943,Patterson,29.69671,-91.281231,USA
9944,Paulina,30.035159,-90.737439,USA
9945,Pearl River,30.394448,-89.77315,USA
9946,Pelican,31.896563,-93.563361,USA
9947,Perry,29.948333,-92.156944,USA
9948,Pierre Part,29.95501,-91.200167,USA
9949,Pilottown,29.181389,-89.2575,USA
9950,Pine Grove,30.703202,-90.767235,USA
9951,Pine Prairie,30.783611,-92.425278,USA
9952,Pineville,31.3238,-92.4246,USA
9953,Pioneer,32.715436,-91.464822,USA
9954,Pitkin,30.932988,-92.954762,USA
9955,Plain Dealing,32.907419,-93.690534,USA
9956,Plaquemine,30.268414,-91.252361,USA
9957,Plattenville,29.988611,-91.021944,USA
9958,Plaucheville,30.936484,-91.984673,USA
9959,Pleasant Hill,31.808577,-93.513594,USA
9960,Pointe A La Hache,29.608333,-89.848333,USA
9961,Pollock,31.499966,-92.400536,USA
9962,Ponchatoula,30.440644,-90.442247,USA
9963,Port Allen,30.471983,-91.254088,USA
9964,Port Barre,30.547788,-91.928576,USA
9965,Port Sulphur,29.470011,-89.68475,USA
9966,Powhatan,31.872778,-93.201111,USA
9967,Prairieville,30.315588,-90.929904,USA
9968,Pride,30.613321,-90.99429,USA
9969,Princeton,32.579089,-93.522577,USA
9970,Provencal,31.580117,-93.140089,USA
9971,Quitman,32.356423,-92.708532,USA
9972,Raceland,29.717835,-90.599908,USA
9973,Ragley,30.470262,-93.233652,USA
9974,Rayne,30.204508,-92.248592,USA
9975,Rayville,32.468938,-91.7643,USA
9976,Reddell,30.673889,-92.426111,USA
9977,Reeves,30.496734,-93.036847,USA
9978,Reserve,30.060255,-90.551773,USA
9979,Rhinehart,31.640278,-91.995,USA
9980,Ringgold,32.326302,-93.298241,USA
9981,Roanoke,30.318167,-92.686973,USA
9982,Robeline,31.771453,-93.320972,USA
9983,Robert,30.506327,-90.335171,USA
9984,Rodessa,32.970079,-93.988474,USA
9985,Rosedale,30.440776,-91.45616,USA
9986,Roseland,30.771711,-90.524277,USA
9987,Rosepine,30.919722,-93.282222,USA
9988,Rougon,30.603452,-91.381316,USA
9989,Ruby,31.189167,-92.248611,USA
9990,Ruston,32.530823,-92.643927,USA
9991,Saint Amant,30.23849,-90.843527,USA
9992,Saint Benedict,30.526667,-90.1125,USA
9993,Saint Bernard,29.861093,-89.836414,USA
9994,Saint Francisville,30.858658,-91.392266,USA
9995,Saint Gabriel,30.279873,-91.09162,USA
9996,Saint James,30.027598,-90.860549,USA
9997,Saint Joseph,31.924805,-91.278432,USA
9998,Saint Landry,30.83812,-92.393846,USA
9999,Saint Martinville,30.208282,-91.825961,USA
10000,Saint Maurice,31.759444,-92.958889,USA
10001,Saint Rose,29.958074,-90.312432,USA
10002,Saline,32.156604,-92.948606,USA
10003,Sarepta,32.943361,-93.440407,USA
10004,Schriever,29.712276,-90.851341,USA
10005,Scott,30.250401,-92.098079,USA
10006,Shongaloo,32.971289,-93.296264,USA
10007,Shreveport,32.503743,-93.748696,USA
10008,Sibley,32.509539,-93.300902,USA
10009,Sicily Island,31.850734,-91.680711,USA
10010,Sieper,31.197034,-92.76981,USA
10011,Sikes,32.068616,-92.442894,USA
10012,Simmesport,30.977119,-91.825868,USA
10013,Simpson,31.245556,-93.015278,USA
10014,Simsboro,32.538388,-92.799484,USA
10015,Singer,30.532906,-93.464986,USA
10016,Slagle,31.202222,-93.127222,USA
10017,Slaughter,30.799139,-91.052251,USA
10018,Slidell,30.278411,-89.771192,USA
10019,Sondheimer,32.577216,-91.248197,USA
10020,Sorrento,30.185388,-90.86314,USA
10021,Spearsville,32.955022,-92.58698,USA
10022,Springfield,30.415738,-90.577479,USA
10023,Springhill,33.00054,-93.459563,USA
10024,Starks,30.308477,-93.661485,USA
10025,Start,32.486389,-91.859167,USA
10026,Sterlington,32.593268,-92.12134,USA
10027,Stonewall,32.284758,-93.800277,USA
10028,Sugartown,30.827653,-93.017017,USA
10029,Sulphur,30.219001,-93.363911,USA
10030,Summerfield,32.923802,-92.821516,USA
10031,Sun,30.648889,-89.8925,USA
10032,Sunset,30.393741,-92.075681,USA
10033,Sunshine,30.29824,-91.179922,USA
10034,Swartz,32.568611,-91.985,USA
10035,Talisheek,30.5325,-89.876667,USA
10036,Tallulah,32.402127,-91.190066,USA
10037,Tangipahoa,30.875833,-90.511944,USA
10038,Taylor,32.545556,-93.119167,USA
10039,Theriot,29.451587,-90.765146,USA
10040,Thibodaux,29.799213,-90.809605,USA
10041,Tickfaw,30.566849,-90.481997,USA
10042,Tioga,31.415732,-92.447116,USA
10043,Transylvania,32.670529,-91.228813,USA
10044,Trout,31.653142,-92.19931,USA
10045,Tullos,31.853088,-92.301254,USA
10046,Tunica,30.929167,-91.555,USA
10047,Turkey Creek,30.876944,-92.413056,USA
10048,Uncle Sam,30.021679,-90.771879,USA
10049,Urania,31.863611,-92.295833,USA
10050,Vacherie,29.969372,-90.709699,USA
10051,Varnado,30.982085,-89.7606,USA
10052,Venice,29.261812,-89.347776,USA
10053,Ventress,30.681404,-91.403257,USA
10054,Vidalia,31.578222,-91.469471,USA
10055,Ville Platte,30.692376,-92.27371,USA
10056,Vinton,30.201523,-93.572808,USA
10057,Violet,29.904347,-89.895992,USA
10058,Vivian,32.866844,-93.987312,USA
10059,Wakefield,30.889167,-91.35,USA
10060,Walker,30.524748,-90.855708,USA
10061,Washington,30.709881,-92.039888,USA
10062,Waterproof,31.807613,-91.387154,USA
10063,Watson,30.575556,-90.953056,USA
10064,Welsh,30.236259,-92.818972,USA
10065,West Monroe,32.531726,-92.175971,USA
10066,Westlake,30.261274,-93.268837,USA
10067,Westwego,29.914386,-90.181305,USA
10068,Weyanoke,30.946667,-91.461111,USA
10069,White Castle,30.15447,-91.177343,USA
10070,Wildsville,31.615556,-91.783889,USA
10071,Wilson,30.947325,-91.065511,USA
10072,Winnfield,31.921389,-92.636646,USA
10073,Winnsboro,32.159229,-91.710845,USA
10074,Wisner,31.991252,-91.676798,USA
10075,Woodworth,31.132588,-92.498996,USA
10076,Youngsville,30.097498,-92.009629,USA
10077,Zachary,30.656129,-91.135841,USA
10078,Zwolle,31.61379,-93.663569,USA
10079,Abington,42.116715,-70.954293,USA
10080,Accord,42.1747,-70.8871,USA
10081,Acton,42.475076,-71.448255,USA
10082,Acushnet,41.6997,-70.908652,USA
10083,Adams,42.622319,-73.117225,USA
10084,Agawam,42.070206,-72.622739,USA
10085,Allston,42.353519,-71.132866,USA
10086,Amesbury,42.855879,-70.936681,USA
10087,Amherst,42.377017,-72.51565,USA
10088,Andover,42.64956,-71.156481,USA
10089,Arlington,42.404167,-71.147222,USA
10090,Arlington Heights,42.420278,-71.180556,USA
10091,Ashburnham,42.649614,-71.92666,USA
10092,Ashby,42.674462,-71.817369,USA
10093,Ashfield,42.523207,-72.810998,USA
10094,Ashland,42.253909,-71.458347,USA
10095,Ashley Falls,42.059552,-73.320195,USA
10096,Assonet,41.797458,-71.060736,USA
10097,Athol,42.592065,-72.214644,USA
10098,Attleboro,41.929599,-71.30092,USA
10099,Attleboro Falls,41.970979,-71.310353,USA
10100,Auburn,42.205502,-71.839144,USA
10101,Auburndale,42.347222,-71.25,USA
10102,Avon,42.125825,-71.043738,USA
10103,Ayer,42.55914,-71.578763,USA
10104,Babson Park,42.298611,-71.26,USA
10105,Baldwinville,42.593568,-72.064647,USA
10106,Barnstable,41.698289,-70.300067,USA
10107,Barre,42.409698,-72.108354,USA
10108,Becket,42.359363,-73.120325,USA
10109,Bedford,42.484287,-71.276796,USA
10110,Belchertown,42.275103,-72.410953,USA
10111,Bellingham,42.074573,-71.476829,USA
10112,Belmont,42.395833,-71.179167,USA
10113,Berkley,41.835325,-71.076534,USA
10114,Berkshire,42.5125,-73.193333,USA
10115,Berlin,42.384438,-71.635634,USA
10116,Bernardston,42.683784,-72.563439,USA
10117,Beverly,42.560825,-70.875939,USA
10118,Billerica,42.551874,-71.251754,USA
10119,Blackstone,42.028708,-71.52691,USA
10120,Blandford,42.182949,-72.936114,USA
10121,Bolton,42.436523,-71.607593,USA
10122,Bondsville,42.2125,-72.345833,USA
10123,Boston,42.357603,-71.068432,USA
10124,Boxborough,42.486876,-71.518229,USA
10125,Boxford,42.679719,-71.011372,USA
10126,Boylston,42.337727,-71.731042,USA
10127,Braintree,42.209284,-70.996304,USA
10128,Brant Rock,42.086111,-70.641667,USA
10129,Brewster,41.749179,-70.069868,USA
10130,Bridgewater,41.977341,-70.97234,USA
10131,Brighton,42.34779,-71.156599,USA
10132,Brimfield,42.116543,-72.188455,USA
10133,Brockton,42.08,-71.0377,USA
10134,Brookfield,42.199141,-72.098887,USA
10135,Brookline,42.3302,-71.1304,USA
10136,Brookline Village,42.332778,-71.116667,USA
10137,Bryantville,42.043889,-70.843056,USA
10138,Buckland,42.615174,-72.764124,USA
10139,Burlington,42.508942,-71.200437,USA
10140,Buzzards Bay,41.752918,-70.593168,USA
10141,Byfield,42.756792,-70.935053,USA
10142,Cambridge,42.377045,-71.125611,USA
10143,Canton,42.164454,-71.135536,USA
10144,Carlisle,42.528562,-71.351892,USA
10145,Carver,41.888265,-70.767754,USA
10146,Cataumet,41.666111,-70.620278,USA
10147,Centerville,41.660585,-70.353196,USA
10148,Charlemont,42.621802,-72.880162,USA
10149,Charlestown,42.377815,-71.062715,USA
10150,Charlton,42.137902,-71.966384,USA
10151,Charlton City,42.145833,-71.988889,USA
10152,Charlton Depot,42.173056,-71.979167,USA
10153,Chartley,41.948611,-71.226389,USA
10154,Chatham,41.687634,-69.980758,USA
10155,Chelmsford,42.59356,-71.357521,USA
10156,Chelsea,42.396252,-71.032521,USA
10157,Cherry Valley,42.237287,-71.874971,USA
10158,Cheshire,42.561059,-73.157964,USA
10159,Chester,42.279421,-72.988761,USA
10160,Chesterfield,42.38167,-72.833309,USA
10161,Chestnut Hill,42.330556,-71.166667,USA
10162,Chicopee,42.162046,-72.607962,USA
10163,Chilmark,41.357523,-70.741613,USA
10164,Clinton,42.418147,-71.682847,USA
10165,Cohasset,42.239484,-70.812788,USA
10166,Colrain,42.67905,-72.726508,USA
10167,Concord,42.456701,-71.374741,USA
10168,Conway,42.513832,-72.702473,USA
10169,Cotuit,41.696025,-70.433431,USA
10170,Cummaquid,41.701667,-70.273611,USA
10171,Cummington,42.435296,-72.905767,USA
10172,Cuttyhunk,41.443601,-70.87854,USA
10173,Dalton,42.475046,-73.160259,USA
10174,Danvers,42.569402,-70.942461,USA
10175,Dartmouth,41.640833,-70.98,USA
10176,Dedham,42.243685,-71.163741,USA
10177,Deerfield,42.540636,-72.607234,USA
10178,Dennis,41.732166,-70.191054,USA
10179,Dennis Port,41.664873,-70.132711,USA
10180,Devens,42.546667,-71.598333,USA
10181,Dighton,41.812505,-71.142723,USA
10182,Douglas,42.060566,-71.726611,USA
10183,Dover,42.236233,-71.285363,USA
10184,Dracut,42.676422,-71.318592,USA
10185,Drury,42.652222,-72.998056,USA
10186,Dudley,42.048894,-71.893228,USA
10187,Dunstable,42.673917,-71.495201,USA
10188,Duxbury,42.041667,-70.672778,USA
10189,East Boston,42.375,-71.039722,USA
10190,East Bridgewater,42.031478,-70.944964,USA
10191,East Brookfield,42.219308,-72.048078,USA
10192,East Dennis,41.7425,-70.1625,USA
10193,East Falmouth,41.58504,-70.565174,USA
10194,East Freetown,41.763455,-70.967709,USA
10195,East Longmeadow,42.067203,-72.505565,USA
10196,East Mansfield,42.023056,-71.177778,USA
10197,East Orleans,41.785,-69.970833,USA
10198,East Otis,42.173333,-73.035,USA
10199,East Princeton,42.472778,-71.839444,USA
10200,East Sandwich,41.684603,-70.46822,USA
10201,East Taunton,41.873585,-71.019225,USA
10202,East Templeton,42.563056,-72.0375,USA
10203,East Walpole,42.15324,-71.2179,USA
10204,East Wareham,41.768247,-70.653237,USA
10205,East Weymouth,42.211606,-70.931671,USA
10206,Eastham,41.840781,-69.984865,USA
10207,Easthampton,42.264319,-72.679921,USA
10208,Easton,42.024444,-71.129167,USA
10209,Edgartown,41.388856,-70.533893,USA
10210,Elmwood,42.009722,-70.9625,USA
10211,Erving,42.604957,-72.416638,USA
10212,Essex,42.628629,-70.782794,USA
10213,Everett,42.411199,-71.051448,USA
10214,Fairhaven,41.640924,-70.889608,USA
10215,Fall River,41.718221,-71.139991,USA
10216,Falmouth,41.564754,-70.621663,USA
10217,Fayville,42.293221,-71.502256,USA
10218,Feeding Hills,42.07182,-72.675077,USA
10219,Fiskdale,42.122762,-72.117764,USA
10220,Fitchburg,42.579563,-71.803133,USA
10221,Forestdale,41.682695,-70.514317,USA
10222,Foxboro,42.064938,-71.244127,USA
10223,Framingham,42.300665,-71.425486,USA
10224,Franklin,42.09347,-71.405786,USA
10225,Gardner,42.57405,-71.9898,USA
10226,Georgetown,42.728067,-70.982239,USA
10227,Gilbertville,42.332194,-72.198585,USA
10228,Gill,42.676944,-72.447222,USA
10229,Glendale,42.283333,-73.344444,USA
10230,Gloucester,42.620836,-70.672149,USA
10231,Goshen,42.466234,-72.844092,USA
10232,Grafton,42.200371,-71.686848,USA
10233,Granby,42.255704,-72.520001,USA
10234,Granville,42.070234,-72.908793,USA
10235,Great Barrington,42.195922,-73.36065,USA
10236,Green Harbor,42.077778,-70.65,USA
10237,Greenbush,42.179167,-70.75,USA
10238,Greenfield,42.601222,-72.601847,USA
10239,Groton,42.612351,-71.558371,USA
10240,Groveland,42.753027,-71.027018,USA
10241,Hadley,42.36062,-72.571499,USA
10242,Halifax,42.000159,-70.844794,USA
10243,Hamilton,42.618333,-70.856667,USA
10244,Hampden,42.064756,-72.431823,USA
10245,Hanover,42.121406,-70.857006,USA
10246,Hanscom Afb,42.464444,-71.284167,USA
10247,Hanson,42.061627,-70.865053,USA
10248,Hardwick,42.35,-72.2,USA
10249,Harvard,42.498565,-71.575293,USA
10250,Harwich,41.70082,-70.057929,USA
10251,Harwich Port,41.67128,-70.076755,USA
10252,Hatfield,42.38439,-72.616735,USA
10253,Hathorne,42.586111,-70.975,USA
10254,Haverhill,42.785605,-71.072057,USA
10255,Haydenville,42.381799,-72.703178,USA
10256,Heath,42.685347,-72.839101,USA
10257,Hingham,42.224485,-70.891051,USA
10258,Hinsdale,42.434604,-73.092433,USA
10259,Holbrook,42.14641,-71.008273,USA
10260,Holden,42.341983,-71.84142,USA
10261,Holland,42.040264,-72.154373,USA
10262,Holliston,42.202641,-71.436059,USA
10263,Holyoke,42.202007,-72.626193,USA
10264,Hopedale,42.126796,-71.537601,USA
10265,Hopkinton,42.219046,-71.530178,USA
10266,Housatonic,42.265296,-73.374544,USA
10267,Hubbardston,42.486538,-72.001159,USA
10268,Hudson,42.391796,-71.560896,USA
10269,Hull,42.285346,-70.875442,USA
10270,Humarock,42.136111,-70.690556,USA
10271,Huntington,42.265301,-72.873341,USA
10272,Hyannis,41.653682,-70.298176,USA
10273,Hyannis Port,41.635556,-70.3,USA
10274,Hyde Park,42.253989,-71.126052,USA
10275,Ipswich,42.680877,-70.849353,USA
10276,Jamaica Plain,42.312596,-71.111495,USA
10277,Jefferson,42.375519,-71.87058,USA
10278,Kingston,41.995022,-70.740993,USA
10279,Lake Pleasant,42.556389,-72.518611,USA
10280,Lakeville,41.837377,-70.958195,USA
10281,Lancaster,42.450984,-71.686831,USA
10282,Lanesboro,42.541961,-73.248737,USA
10283,Lawrence,42.707958,-71.16381,USA
10284,Lee,42.298994,-73.231696,USA
10285,Leeds,42.354292,-72.703403,USA
10286,Leicester,42.237047,-71.918829,USA
10287,Lenox,42.364241,-73.271322,USA
10288,Lenox Dale,42.336111,-73.245833,USA
10289,Leominster,42.52744,-71.756308,USA
10290,Leverett,42.46823,-72.499334,USA
10291,Lexington,42.4558,-71.2193,USA
10292,Lincoln,42.421723,-71.313723,USA
10293,Linwood,42.097222,-71.645278,USA
10294,Littleton,42.540132,-71.487667,USA
10295,Longmeadow,42.050658,-72.5676,USA
10296,Lowell,42.656035,-71.305078,USA
10297,Ludlow,42.172823,-72.471012,USA
10298,Lunenburg,42.58843,-71.726642,USA
10299,Lynn,42.463378,-70.945516,USA
10300,Lynnfield,42.532711,-71.033873,USA
10301,Malden,42.42911,-71.060507,USA
10302,Manchaug,42.094444,-71.748056,USA
10303,Manchester,42.57963,-70.767434,USA
10304,Manomet,41.918611,-70.566667,USA
10305,Mansfield,42.021238,-71.217775,USA
10306,Marblehead,42.498431,-70.865291,USA
10307,Marion,41.709526,-70.761261,USA
10308,Marlborough,42.350861,-71.543355,USA
10309,Marshfield,42.106177,-70.69931,USA
10310,Marshfield Hills,42.133333,-70.758333,USA
10311,Marstons Mills,41.670274,-70.416321,USA
10312,Mashpee,41.618116,-70.485361,USA
10313,Mattapan,42.273889,-71.093871,USA
10314,Mattapoisett,41.661845,-70.816357,USA
10315,Maynard,42.432118,-71.454975,USA
10316,Medfield,42.184525,-71.304813,USA
10317,Medford,42.418333,-71.106667,USA
10318,Medway,42.151363,-71.421715,USA
10319,Melrose,42.458066,-71.063191,USA
10320,Mendon,42.096744,-71.549882,USA
10321,Menemsha,41.351667,-70.764722,USA
10322,Merrimac,42.834629,-71.004658,USA
10323,Methuen,42.728019,-71.181031,USA
10324,Middleboro,41.8938,-70.9187,USA
10325,Middlefield,42.34795,-73.006226,USA
10326,Middleton,42.594184,-71.013004,USA
10327,Milford,42.151142,-71.527402,USA
10328,Mill River,42.113889,-73.268056,USA
10329,Millbury,42.196779,-71.764438,USA
10330,Millers Falls,42.576206,-72.494626,USA
10331,Millis,42.166938,-71.360693,USA
10332,Millville,42.033102,-71.579813,USA
10333,Milton,42.253663,-71.077051,USA
10334,Milton Village,42.266667,-71.072222,USA
10335,Minot,42.195833,-70.726389,USA
10336,Monponsett,42.018333,-70.847222,USA
10337,Monroe Bridge,42.723885,-72.960156,USA
10338,Monson,42.101017,-72.319634,USA
10339,Montague,42.542864,-72.532837,USA
10340,Monterey,42.187847,-73.213452,USA
10341,Monument Beach,41.719444,-70.6125,USA
10342,Nahant,42.426098,-70.927739,USA
10343,Nantucket,41.272529,-70.093216,USA
10344,Natick,42.287476,-71.35741,USA
10345,Needham,42.2778,-71.235,USA
10346,Needham Heights,42.2997,-71.2321,USA
10347,New Bedford,41.634749,-70.9372,USA
10348,New Braintree,42.31977,-72.130642,USA
10349,New Salem,42.514643,-72.306241,USA
10350,New Town,42.36,-71.130556,USA
10351,Newbury,42.783475,-70.847377,USA
10352,Newburyport,42.812964,-70.884668,USA
10353,Newton,42.3545,-71.1877,USA
10354,Newton Center,42.336944,-71.209722,USA
10355,Newton Highlands,42.320833,-71.2,USA
10356,Newton Lower Falls,42.329167,-71.254167,USA
10357,Newton Upper Falls,42.313889,-71.22,USA
10358,Newtonville,42.3521,-71.2081,USA
10359,Nonantum,42.3625,-71.202778,USA
10360,Norfolk,42.117746,-71.326934,USA
10361,North Adams,42.69865,-73.10999,USA
10362,North Amherst,42.4102,-72.5313,USA
10363,North Andover,42.682583,-71.109004,USA
10364,North Attleboro,41.977542,-71.329757,USA
10365,North Billerica,42.575694,-71.290217,USA
10366,North Brookfield,42.266455,-72.082129,USA
10367,North Carver,41.920278,-70.8,USA
10368,North Chatham,41.70298,-69.966607,USA
10369,North Chelmsford,42.634737,-71.390834,USA
10370,North Dartmouth,41.633789,-70.995769,USA
10371,North Dighton,41.852874,-71.148523,USA
10372,North Eastham,41.865,-69.991667,USA
10373,North Easton,42.058956,-71.112337,USA
10374,North Egremont,42.196667,-73.438333,USA
10375,North Falmouth,41.641677,-70.623043,USA
10376,North Grafton,42.229726,-71.703691,USA
10377,North Hatfield,42.411111,-72.622778,USA
10378,North Marshfield,42.143056,-70.770833,USA
10379,North Oxford,42.16549,-71.885953,USA
10380,North Pembroke,42.093056,-70.793056,USA
10381,North Reading,42.581898,-71.094711,USA
10382,North Scituate,42.218889,-70.786111,USA
10383,North Truro,42.033779,-70.08751,USA
10384,North Uxbridge,42.0875,-71.641667,USA
10385,North Waltham,42.393056,-71.220278,USA
10386,North Weymouth,42.243564,-70.944318,USA
10387,Northampton,42.324662,-72.654245,USA
10388,Northborough,42.318242,-71.646372,USA
10389,Northbridge,42.1494,-71.656366,USA
10390,Northfield,42.688705,-72.450995,USA
10391,Norton,41.971801,-71.189441,USA
10392,Norwell,42.159574,-70.82172,USA
10393,Norwood,42.186843,-71.203313,USA
10394,Nutting Lake,42.537778,-71.269444,USA
10395,Oak Bluffs,41.454167,-70.5625,USA
10396,Oakham,42.348033,-72.051265,USA
10397,Ocean Bluff,42.097222,-70.654167,USA
10398,Onset,41.741667,-70.658333,USA
10399,Orange,42.591231,-72.305867,USA
10400,Orleans,41.779161,-69.982198,USA
10401,Osterville,41.63005,-70.383726,USA
10402,Otis,42.18988,-73.082093,USA
10403,Oxford,42.11285,-71.868677,USA
10404,Palmer,42.176233,-72.328785,USA
10405,Paxton,42.306646,-71.920234,USA
10406,Peabody,42.532579,-70.961194,USA
10407,Pembroke,42.062072,-70.804404,USA
10408,Pepperell,42.668888,-71.593392,USA
10409,Petersham,42.489761,-72.189349,USA
10410,Pinehurst,42.529167,-71.228611,USA
10411,Pittsfield,42.453086,-73.247088,USA
10412,Plainfield,42.514393,-72.918289,USA
10413,Plainville,42.012403,-71.327454,USA
10414,Plymouth,41.910404,-70.642004,USA
10415,Plympton,41.96549,-70.804582,USA
10416,Pocasset,41.688115,-70.610512,USA
10417,Prides Crossing,42.559722,-70.825,USA
10418,Princeton,42.450812,-71.876245,USA
10419,Provincetown,42.053364,-70.186504,USA
10420,Quincy,42.249133,-70.997816,USA
10421,Randolph,42.173587,-71.051392,USA
10422,Raynham,41.932361,-71.046856,USA
10423,Raynham Center,41.923611,-71.052778,USA
10424,Reading,42.527986,-71.109021,USA
10425,Readville,42.249167,-71.229167,USA
10426,Rehoboth,41.85152,-71.254453,USA
10427,Revere,42.413767,-71.005165,USA
10428,Richmond,42.378398,-73.364457,USA
10429,Rochdale,42.199685,-71.906882,USA
10430,Rochester,41.759082,-70.852257,USA
10431,Rockland,42.129286,-70.913263,USA
10432,Rockport,42.657973,-70.619424,USA
10433,Roslindale,42.283615,-71.129543,USA
10434,Rowe,42.695289,-72.925776,USA
10435,Rowley,42.713753,-70.90696,USA
10436,Royalston,42.5925,-72.227778,USA
10437,Russell,42.147063,-72.840343,USA
10438,Rutland,42.376199,-71.948951,USA
10439,Sagamore,41.77,-70.528889,USA
10440,Sagamore Beach,41.798333,-70.529444,USA
10441,Salem,42.515114,-70.900343,USA
10442,Salisbury,42.850678,-70.858822,USA
10443,Sandisfield,42.109429,-73.116285,USA
10444,Sandwich,41.698304,-70.469325,USA
10445,Saugus,42.463344,-71.011093,USA
10446,Savoy,42.576964,-73.023281,USA
10447,Scituate,42.203235,-70.752476,USA
10448,Seekonk,41.837835,-71.322406,USA
10449,Sharon,42.109388,-71.175872,USA
10450,Sheffield,42.100102,-73.361091,USA
10451,Shelburne Falls,42.602203,-72.739059,USA
10452,Sheldonville,42.034722,-71.3875,USA
10453,Sherborn,42.233088,-71.378717,USA
10454,Shirley,42.558653,-71.646444,USA
10455,Shrewsbury,42.284801,-71.720503,USA
10456,Shutesbury,42.481968,-72.421342,USA
10457,Siasconset,41.2625,-69.966667,USA
10458,Silver Beach,42.640278,-70.6375,USA
10459,Somerset,41.722299,-71.177971,USA
10460,Somerville,42.382945,-71.102814,USA
10461,South Barre,42.385278,-72.095833,USA
10462,South Carver,41.840556,-70.747222,USA
10463,South Chatham,41.680126,-70.024106,USA
10464,South Dartmouth,41.591728,-70.956521,USA
10465,South Deerfield,42.475616,-72.615268,USA
10466,South Dennis,41.709711,-70.15851,USA
10467,South Easton,42.025704,-71.098814,USA
10468,South Egremont,42.101153,-73.456575,USA
10469,South Grafton,42.176042,-71.692725,USA
10470,South Hadley,42.237537,-72.581137,USA
10471,South Hamilton,42.618478,-70.856132,USA
